id,book_title,img_url,book_content,book_link
11,내가 틀릴 수도 있습니다 (리커버 에디션),http://image.yes24.com/goods/108850617/S,"2022년 모두가 잊지 못할 삶과 지혜,『내가 틀릴 수도 있습니다』한정판 화이트 에디션 출간“당신은 어떤 사람이며, 어떤 삶을 살고 있습니까?”2022년 1월, 한 사람이 세상을 떠났다. ‘망설임도, 두려움도 없이 떠납니다’라는 한마디를 남기고. 거대한 애도의 물결이 스웨덴을 휩쓸었다. 비욘 나티코 린데블라드. 수많은 스웨덴인들을 불안에서 끌어내어 평화와 고요로 이끌었던 그는 2018년 루게릭병에 진단받은 후에도 유쾌하고 따뜻한 지혜를 전했다. 20대에 눈부신 사회적 성공을 거뒀지만 모든 것을 버리고 숲속으로 17년간 수행을 떠났던 저자의 여정과 깨달음, 그리고 마지막을 담은 책 『내가 틀릴 수도 있습니다』는 스웨덴에 이어 한국에서도 세대를 불문하고 독자들에게 사랑받으며 출간 이래 베스트셀러의 자리를 지켰다. 올 겨울, 『내가 틀릴 수도 있습니다』의 감동과 깨달음을 더욱 직관적으로 전달하는 토마스 산체스의 새로운 그림을 표지로 입고 각양장 화이트 에디션이 출간되었다. 화이트 에디션에는 나티코의 지혜를 온전히 내 것으로 만들 수 있도록 필사 노트가 함께 제공된다. 한 해를 맺고 시작하는 이 시간을 두려움과 불안 대신 설렘과 용기로 마주하게 해줄 지혜가 여기 있다.                     ",http://www.yes24.com/Product/Goods/108850617
12,흔한남매 과학 탐험대 6 물리 2,http://image.yes24.com/goods/115321167/S,"카이스트 과학영재교육연구원 연구진 기획 및 감수흔한남매와 떠나는 흥미진진 과학 대모험교과서를 통째로 넣은 초등 과학 입문서의 결정판!냐하~! 요절복통 장난꾸러기 흔한남매와 함께하는 과학 첫걸음.『흔한남매 과학 탐험대』 시리즈는 과학을 처음 접하는 아이들이 과학의 주요 내용을 미리 맛볼 수 있는 초등 과학 입문서이다. 흔한남매가 최고의 과학 전문가들과 함께 우주, 지구와 달, 우리 몸, 정글 등을 여행하며 쉽고 재미있게 과학 지식을 배운다. 초등학교 과학 교과서의 내용을 모두 담았고, 생활 과학 정보, 과학 관련 최근 이슈, 우리나라 관련 정보들을 더했다. 흔한남매와 함께라면 학교에서 처음 배우는 과학이 두렵지 않다!놀이공원 탐험에 이어 이번엔 가상 현실 게임을 즐기며 물리 법칙을 알아본다. 친절한 게임방 누나의 안내로 가상 현실 게임 속으로 들어간 남매와 이글루. 괴롭히는 간식단도 없겠다, 이번엔 정말 편안하게 게임을 즐길 수 있을 거라 생각했지만…. ‘빛이 사라진 마을에 무지개를 비춰라’, ‘얼음 여왕의 마음을 녹여라’ 등 생각지도 못한 어려운 퀘스트들에 당황한다. 게다가 누군가 게임을 조종하고 있는지 게임 종료는 되지 않고 무서운 파괴력을 가진 전자석 괴물까지 맞닥뜨린다. 또 한 번 큰 위기를 맞이한 흔한남매. 남매는 과연 이들의 방해를 물리치고 가상 게임 속에서 현실로 되돌아올 수 있을까?!                    ",http://www.yes24.com/Product/Goods/115321167
13,이은경쌤의 초등어휘일력 365 ,http://image.yes24.com/goods/114853233/S,"『오즈의 마법사』와 『해리포터』에서 『만복이네 떡집』과『불편한 편의점』까지15만 부모의 멘토, 이은경쌤이 초등 문학 속 어휘를 모두 모았습니다!유튜브 누적 조회수 1,300만 뷰, 네이버카페 유튜브 ‘슬기로운초등생활’ 15만 부모의 멘토이자 자녀교육 베스트셀러 저자인 이은경쌤이 엄마와 아이가 함께 보는 초등어휘일력을 출간했다. 탁상달력 형태인 이 책은 1월 1일부터 12월 31일까지 어린이가 좋아하는 문학 속 다양하고 흥미로운 어휘를 제공한다. 이은경 쌤 특유의 친근한 위로와 응원가가 매일매일 그날의 어휘에 맞게 담겨있어 해당 일력을 보는 아이와 부모의 마음을 따듯하게 어루만져줄 것이다. 이은경 쌤이 이번 일력에 특히 신경 쓴 부분은, 아이들이 좋아할 만한 문학 작품들 속에서 어휘들을 선별했다는 것이다. 15년간 초등 아이들을 가르치면서 초등 시기에는 독서만큼 중요한 게 없다고 생각한 저자는 아이들이 막상 좋은 책을 만나도 그것을 제대로 읽지 못하는 것에 안타까움을 느껴왔다. 아이들에게 그 이유를 물어보니 책을 보면 자꾸 뜻 모를 단어가 툭툭 튀어나와 재미가 반감되고 결국 책에 마음을 붙이지 못하게 된다는 것이다. 그래서 저자는 아이들이 읽어봤을, 읽어봤으면 싶은 문학 작품 속에서 다양한 어휘를 찾아내어 따뜻한 응원의 메시지와 함께 준비했다. 어휘 하나만 알고 끝나지 않도록 어원, 유의어, 반의어, 예문을 가득 담아서 말이다. 아이가 매일 “헐이네”, “짱이네” 같은 말만 입에 담고, 일기나 독후감에 “참 재미있었다” “참 슬펐다”만 반복해서 쓴다면 『이은경쌤의 초등어휘일력 365』를 아이의 눈에 가장 잘 띄는 곳에 올려놓자. 매일 따로 공부할 시간을 낼 필요 없이 아이 스스로 눈에 보이는 재미있고 다양한 어휘들을 읽히게 될 것이다. 하루 10분이면 충분하다.                                    ",http://www.yes24.com/Product/Goods/114853233
14,이상한 과자 가게 전천당 16,http://image.yes24.com/goods/115381225/S,국내 누적 190만 부 돌파!어린이 No.1 베스트셀러 베니코와 천재 박사의 맞대결가짜를 물리치고 반격할 준비를 마치다!전천당을 사칭하는 사람들에 맞서기 위해 베니코는 마네키네코들과 철저하게 계획을 세운다. 먼저 가짜 베니코에게 받은 과자로 힘들어하는 사람들을 찾아가 진짜 과자로 행운을 건네고 베니코 행세를 하는 이를 쫓는다. 베니코는 끝내 가짜 베니코를 찾아내어 로쿠조 교수를 공격할 기회에 한 발 더 다가선다. 로쿠조 연구소의 핵심 시설까지 들어가게 된 베니코와 스미마루. 하지만 갑자기 주변이 밝아지더니 빨간 레이저가 사방에서 나타나면서 베니코는 위험에 휩싸인다. 로쿠조 교수는 베니코가 올 것으로 예상하고 미리 공격할 준비를 해 두었던 것이다. 이대로 베니코는 갇히고 [전천당]은 영원히 문을 닫게 되는 것일까? 로쿠조는 왜 이렇게 끈질기게 전천당과 베니코를 없애려는 것일까? 이번 『이상한 과자 가게 전천당 16권』에서는 베니코와 로쿠조 사이에 얽힌 비밀스러운 사연이 드디어 밝혀진다.                                     ,http://www.yes24.com/Product/Goods/115381225
15,조국의 법고전 산책,http://image.yes24.com/goods/115253634/S,"쓰러지지 않고 세상 속을 걸어가는 사유와 성찰『사회계약론』부터 『영구 평화론』까지 법학자 조국이 선택한 열다섯 권의 고전과 그 사상가들을 만나다『조국의 법고전 산책』은 저자 조국이 고른 법과 관련된 고전 15권을 중심으로 핵심 내용을 소개하고, 그것이 지금의 한국 사회에 어떤 의미를 갖는지 밝히는 책이다. 이 책에서 다루고 있는 법고전의 사상은 현대 민주주의 사회의 법과 제도 속에 여전히 살아 움직이고 있다. 저자는 법고전의 보석 같은 문장을 뽑아내고 숨은 의미를 새롭게 발견하면서 이를 한국 사회에 적용해보자고 말한다. 자유, 평등, 법치, 사회계약, 평화, 소수자 보호, 시민불복종, 저항권, 죄형법정주의, 사법심사 등 법학의 핵심 개념을 통해 한국 사회의 법과 정의가 무엇인지 다시 돌아본다. 어려운 고전을 다루고 있지만, 강의 형식으로 구성되어 있어 청소년들도 부담 없이 읽을 수 있다. 『조국의 법고전 산책』을 통해 고전 읽기의 즐거움을 느끼고 더 나은 세상으로 걸어가는 사유와 성찰을 시작할 수 있을 것이다.                                    ",http://www.yes24.com/Product/Goods/115253634
16,2023 임용 면접 레시피 기본서,http://image.yes24.com/goods/115049734/S,-지난 5년간 가장 많은 수험생이 선택한 임용면접책-고득점 학습전략부터 최신 기출문제 해설까지 수록-한 권으로 끝내는 꼭 알고 가야 할 기본 면접 내용 공부-합격까지의 마지막 한 걸음을 위한 실전 감각 up 연습문제 150제                    ,http://www.yes24.com/Product/Goods/115049734
17,원씽 THE ONE THING,http://image.yes24.com/goods/9349031/S,"아마존 종합 베스트셀러 1위!아마존 자기계발 분야 260주 연속 스테디셀러!「월스트리트 저널」 종합 베스트셀러 1위! 「뉴욕 타임스」「USA 투데이」「워싱턴 포스트」 베스트셀러!전 세계 독자들이 주목한 최고의 책!20만 부 판매 기념 리커버 특별한정판!인생의 반전을 불러오는 단순함의 힘당신의 삶을 소모시키는 멀티태스킹의 허상에서 벗어나라!주위를 돌아보면 ‘무슨 일을 해도 어쩌면 저렇게 잘 풀릴까’라는 생각이 들게 하는 사람이 한 명씩은 꼭 있기 마련이다. 반대로 정말 열심히 살지만 제대로 풀리는 게 없다고 여기는 사람들도 있다. 이들은 타고난 팔자라거나 운이 좋았다는 식으로 다른 사람의 성공을 단정 짓고 자신들의 ‘운 없음’에 좌절하곤 한다. 하지만 그건 사실이 아니다. 위대한 성과를 내는 남다른 인생과 평범한 인생을 결정짓는 차이는 바로 ‘꼭 해야 할 일’에만 파고들었느냐, ‘필요 없는 일’에 에너지를 낭비했느냐에 있다.성공은 도미노처럼 작동한다. 성공한 사람들은 늘 성공에 ‘꼭 필요한 일들’의 ‘순서’를 계획해놓고 ‘가장 알맞은 타이밍’에 첫 번째 일을 ‘제대로’ 해낸다. 한 번 넘어지기 시작하면 멈추지 않는 도미노처럼 그들은 처음의 성공을 다음 행동과 연결 지음으로써 더 크고 더 위대한 성공을 이끌어낸다. 그들은 첫 번째 도미노만 정확히 찾아 쓰러뜨린다면 줄지어 늘어선 수많은 도미노는 자연히 쓰러지게 된다는 성공의 도미노 효과를 누구보다 잘 알고 있다. 모든 일을 시작하게 하는 단 하나의 도미노, 우리가 ‘원씽(The One Thing)’이라 부르는 이것을 찾아낼 수만 있다면 누구나 술술 잘 풀리는 인생을 경험할 수 있다.                                     ",http://www.yes24.com/Product/Goods/9349031
18,마흔에 읽는 니체,http://image.yes24.com/goods/112074056/S,"내일 죽을 것처럼 오늘을 사랑하라!마흔의 삶에 자극제가 되는 니체의 25가지 조언마흔, 인생의 중반에서 후반으로 넘어가는 과도기의 나이다. 사십 대에는 안정적인 삶을 살 줄 알았지만 여전히 불안정하다. 지난날 놓쳐 버린 것들을 떠올리며 후회하고 앞으로 어떻게 살아야 하는지 방황한다. 나 아닌 다른 것으로 채워진 삶에 공허와 권태를 느끼면서 무언가를 좇으며 도리어 분노하고 두려워한다. 지금 가진 것들을 잃을지도 모른다는 생각에 우울하고 슬프다. 마흔의 당신에게 니체가 인생의 마지막 질문을 던진다.“나는 어떻게 이 삶을 사랑할 것인가?”인생에 전환점이 필요할 때, 더 나은 방향으로 나아가고자 할 때, 내 삶을 제대로 사랑하고 싶을 때, 죽기 전에 한 번은 니체를 만나라. 그럼 인생길이 달라질 것이다. 니체 철학은 현재의 삶이 아무리 허무하고 고통스럽고 두려울지라도 그 자리에 주저앉지 않고 주도적이고 의욕적으로 자신의 인생을 사랑할 수 있는 깨달음과 방법을 전한다. 니체는 어린 나이에 부모와 가족을 모두 잃었으며 평생을 병에 시달리고, 사랑하는 사람에게 외면받는 등 어려운 인생을 살았다. 하지만 이런 인생의 난관 또한 아름답게 바라보며 매일 아침 긍정을 외쳤다. “네 운명을 사랑하라”는 의미의 ‘아모르파티’에는 수많은 실패와 좌절을 겪는 우리에게 인생과 자신을 있는 그대로 받아들이고 성장의 기회로 삼아 계속해서 적극적으로 꿈꾸라는 뜻이 담겨 있다.『마흔에 읽는 니체』는 니체가 단 한 번뿐인 이 삶을 어떻게 살아가야 하는지 고민하고 남겨 둔 철학적 사유 중에서 우리 삶에 특별히 중요한 25가지 내용을 담았다. 인간의 몸과 마음의 건강 문제를 다룬 최고의 의사이자 심리학자인 니체로부터 사십 대 인생의 골격을 갖추는 법부터 진정한 자신의 운명을 뛰어넘는 법, 인생의 폭을 확장하는 법, 궁극적으로 최고의 삶을 사는 법까지 배울 수 있다. 이는 인생의 중요한 시기에 선 마흔에게 큰 자극과 지침이 될 것이다. 마흔이라면, 또는 마흔을 앞두었거나 되돌아보고 있다면 현실과 한계를 인정하면서도 삶을 주도적으로 이끌어 나가고자 했던 니체의 철학에서 건져 올린 말들이 큰 위로와 용기를 주는 자극제가 되어 줄 것이다. 또한 니체 철학의 참뜻을 이해하는 데 도움이 될 것이다. 니체의 인생 수업을 통해 모든 고민을 떨치고 내일 죽을 것처럼 오늘을 사랑할 수 있는 열정과 행복의 열쇠를 손에 쥐길 바란다.                    ",http://www.yes24.com/Product/Goods/112074056
19,세상에서 가장 쉬운 본질육아 [러브드 에디션],http://image.yes24.com/goods/113450177/S,"부모라면 반드시 읽어야 할 육아의 정석『세상에서 가장 쉬운 본질육아』 한정판 ‘러브드 에디션’ 출간“아이는 잘 키우려고 낳는 게 아니라, 사랑하려고 낳는 거예요.”대한민국 부모들에게 혜성처럼 찾아와 육아 문화의 새 지평을 연 한국인 최초 존스홉킨스 소아정신과 지나영 교수의 첫 육아서이자, 출간 즉시 육아/자녀교육 분야 1위를 달성하며 뜨거운 관심을 받았던 『세상에서 가장 쉬운 본질육아』가 한정판 러브드 에디션(Loved Edition)으로 재탄생했다. 러브드 에디션에서는 특별한 별책부록 ‘2023 본질육아 러브드 캘린더’와 앙증맞은 일러스트로 꾸며진 ‘올컬러 스티커’ 세트를 만날 수 있다. 이번 별책부록은 지나영 교수가 선사하는 ‘위안’의 문장 14개와 20초 허그, 자기 확언, 감사 일기처럼 매일 실천해야 할 체크리스트를 담은 본질육아 워크북 형태로 구성했다. 스티커에는 본질육아를 실천하고 있는 일러스트레이터 띵맘의 따뜻한 그림을 가득 담았다.『세상에서 가장 쉬운 본질육아』 러브드 에디션은 부모는 홀가분해지고 아이는 더 단단해지길 바라는 지나영 교수의 대한민국 부모를 향한 치얼업을 목표로 기획되었다. 새해에 선물처럼 찾아온 러브드 에디션으로 기본만 잘해도 아이는 잘 큰다는 육아의 진리를 다시 한번 새길 수 있을 것이다.『세바시』,『신사임당』, 『EBS부모클래스』,『아침마당』 화제의 인물!존스홉킨스 소아정신과 지나영 교수가 알려주는 궁극의 육아 원칙스스로 삶을 개척하는 아이로 키우는 ‘본질육아’소아정신과 교수이자 의사로서, 지나영은 20년 가까이 수많은 아이와 부모를 보아왔다. 다양한 문제를 겪고 있는 여러 가족의 삶을 바라보면서 결국 ‘삶의 근본을 보여주는 부모와 삶을 스스로 개척하는 아이’야말로 육아의 최종 목적지이며 이를 이루기 위해서는 본질에 초점을 맞춘 육아가 필요함을 깨달았다. 열심히 아이를 키우지만 정말 중요한 교육은 잊고 있는 부모들을 위해, 범람하는 육아 아카이브 속에서 중심과 핵심만 골라내었고, 그 결과물을 『세상에서 가장 쉬운 본질육아』에 집대성했다.이 책은 삶을 스스로 개척하는 내면이 단단한 아이로 키우는 ‘본질육아법’을 소개한다. 왜 열심히 아이를 키우고 있는데도 불안한지, 왜 잘못된 방향인 줄 알면서도 남들 하는 대로 따라 하는지, 왜 공든 육아가 한순간에 무너져내리는지, 대한민국 부모들의 육아 고충을 근본적으로 해결해줄 명쾌한 해법과 쉬운 실천법을 담았다. “나의 보석 같은 딸, 나의 별 같은 아들”을 위한 지나영 교수의 본질육아 로드맵으로 부모는 홀가분해지고 아이는 더 단단해지는 신선한 경험을 맛볼 수 있을 것이다.                    ",http://www.yes24.com/Product/Goods/113450177
20,데일 카네기 인간관계론,http://image.yes24.com/goods/79297023/S,"사람의 마음을 사로잡는 가장 빠르고 확실한 방법!데일 카네기가 전하는 성공하는 인간관계의 비밀사람을 다루는 핵심 원리는 무엇일까? 어떻게 하면 호감 가는 사람이 될 수 있을까? 원하는 것을 얻어 내는 가장 효과적인 방법은 무엇일까? 인간관계는 친구를 만들고 적을 만들지 않는 것에서 시작된다. 『데일 카네기 인간관계론』은 이런 인간관계의 핵심을 꿰뚫는다. ‘친구를 만들고, 사람을 설득하는 법’이라는 제목으로 1936년 처음 출간된 데일 카네기의 책은 80년 넘게 수많은 사람들에게 영향을 끼쳐 왔다. 이후에 나온 모든 자기 계발서들이 이 책의 영향을 받았다고 해도 과언이 아니다. 세계적인 투자자 워런 버핏의 인생을 바꾼 책이자, 누구나 꼭 읽어야 할 책이기도 하다. 『데일 카네기 인간관계론』은 가장 단순하고 실용적인 원칙들로 복잡한 인간관계에 대한 우리의 고민을 명쾌하게 해결해 준다. 이 책은 1936년 출간된 초판을 완역해 원전의 맛을 살렸다. 데일 카네기가 그 당시 무엇을 보고 어떤 생각을 하며 이 책을 썼는지 이해할 수 있게 되는 셈이다. 카네기의 생생한 말과 함께 시대를 초월하고 지역을 뛰어넘은 세계적인 베스트셀러를 만나 보자.                                    ",http://www.yes24.com/Product/Goods/79297023
21,주택청약의 모든 것,http://image.yes24.com/goods/115162259/S,"청약, 기초가 튼튼해야 실패하지 않는다전 국민이 청약을 통한 내 집 마련의 관심으로 뜨겁습니다. 청약 정보를 제공하는 콘텐츠도 연일 앞다투어 쏟아져 나옵니다. 그러나 애석하게도, 청약에 비법이나 지름길은 없습니다. 청약은 법에서 정한 방식에 따라 당첨자를 선정합니다. 운이 작용하는 단순 추첨 방식이 아니라 반드시 소득 유형, 순위, 거주 지역 등 우선순위에 따라 당락이 결정됩니다. 게다가 ‘당첨부터 되고 보자’라는 식의 생각은 경계해야 합니다. 청약은 당첨으로 끝나는 것이 아닙니다. 부적격 당첨자가 되지 않고 무사히 분양계약 후 대금납부 그리고 입주까지 해야 내 집 마련의 대장정이 마무리되기 때문입니다.청약에 대해 올바로 이해하고 있다면 자신이 어떤 유형의 청약 신청을 준비해야 하는지 알아야 합니다. 청약제도는 다양한 유형이 있지만 실제로 한 사람이 신청 가능한 유형은 제한적이기 때문에 자신이 어느 유형에 신청 자격이 있는지를 정확히 이해하는 것이 중요합니다. 결국은 본인 스스로의 청약 자격에 대한 이해가 당첨 후 부적격을 피하고 소중한 내 집 마련의 기회를 지키는 정도(正道)가 될 것입니다.이 책은 청약 초심자부터 다년간의 청약 경험이 있는 분들까지 누구나 쉽게 청약제도에 대한 기초 상식에서부터 세부사항까지 폭넓게 이해할 수 있도록 공급 유형별로 짜임새 있게 구성하였습니다.                    ",http://www.yes24.com/Product/Goods/115162259
22,파친코 1,http://image.yes24.com/goods/110641272/S,"“역사는 우리를 저버렸지만, 그래도 상관없다”역사에 외면당한 재일조선인 가족의 대서사극전 세계를 감동시킨 이민진 작가 화제작 『파친코』 새롭게 출간!“내게 ‘한국인’은 이야기의 주인공이 될 가치가 있는 이들이다.나는 가능한 한 오래 한국인 이야기를 쓰고 싶다.” - ‘한국 독자들에게’ 중에서4대에 걸친 재일조선인 가족의 이야기를 그린 세계적 베스트셀러, 이민진 작가의 장편소설 『파친코』가 새롭게 출간되었다. 『파친코』는 재미교포 1.5세대인 이민진 작가가 30년에 달하는 세월에 걸쳐 집필한 대하소설로, 2017년 출간되어 『뉴욕타임스』 베스트셀러에 올랐다. 현재까지 전 세계 33개국에 번역 수출되었으며, BBC, 아마존 등 75개 이상의 주요 매체의 ‘올해의 책’으로 선정되었을 뿐 아니라 전미도서상 최종 후보에 이름을 올리며 평단과 대중을 모두 사로잡은 작품이다. 버락 오바마 전 미국 대통령으로부터 “회복과 연민에 대한 강력한 이야기”라는 찬사를 받으며 주목을 받았다.지난 4월 판권 계약이 종료되며 절판되었던 『파친코』는 새로운 번역과 디자인으로 한국 독자에게 돌아왔다. 첫 문장(“역사는 우리를 저버렸지만, 그래도 상관없다”)에서부터 원문의 의미를 보다 충실하게 전달하고자 했으며, 작품 특유의 속도감 있는 문체를 살리고자 노력했다. 또한 작가가 처음 의도한 구조와 흐름을 살리기 위해 총 세 파트(1부 ‘고향’, 2부 ‘모국’, 3부 ‘파친코’)로 된 원서의 구성을 그대로 따랐다. 새 출간을 기념해 ‘한국 독자들에게’ 보내는 글에는 한국인 이야기를 계속해서 쓰는 이유를 밝혔다. 작가는 “우리가 매력적이기 때문”이라며, “한국인은 지적으로나, 감성적으로나 깊이 있는 이야기의 주인공이 될 가치가 있는 이들”이기에 앞으로도 한국의 이야기를 젊은 세대들에게 들려주고 싶다며 한국 독자들에게 각별한 애정을 표했다.                                    ",http://www.yes24.com/Product/Goods/110641272
23,파친코 2,http://image.yes24.com/goods/111680193/S,"“역사는 우리를 저버렸지만, 그래도 상관없다”역사에 외면당한 재일조선인 가족의 대서사극전 세계를 감동시킨 이민진 작가 화제작 『파친코』 새롭게 출간!“내게 ‘한국인’은 이야기의 주인공이 될 가치가 있는 이들이다.나는 가능한 한 오래 한국인 이야기를 쓰고 싶다.” - ‘한국 독자들에게’ 중에서한 세기에 걸친 재일조선인 가족의 이야기를 그린 세계적 베스트셀러, 이민진 작가의 장편소설 『파친코』가 새롭게 출간되었다. 『파친코』는 재미교포 1.5세대인 이민진 작가가 30년에 달하는 세월에 걸쳐 집필한 대하소설로, 2017년 출간되어 『뉴욕타임스』 베스트셀러에 올랐다. 현재까지 전 세계 33개국에 번역 수출되었으며, BBC, 아마존 등 75개 이상의 주요 매체의 ‘올해의 책’으로 선정되었을 뿐 아니라 전미도서상 최종 후보에 이름을 올리며 평단과 대중을 모두 사로잡은 작품이다. 버락 오바마 전 미국 대통령으로부터 “회복과 연민에 대한 강력한 이야기”라는 찬사를 받으며 주목을 받았다.지난 4월 판권 계약이 종료되며 절판되었던 『파친코』는 새로운 번역과 디자인으로 한국 독자에게 돌아왔다. 첫 문장(“역사는 우리를 저버렸지만, 그래도 상관없다”)에서부터 원문의 의미를 보다 충실하게 전달하고자 했으며, 작품 특유의 속도감 있는 문체를 살리고자 노력했다. 또한 작가가 처음 의도한 구조와 흐름을 살리기 위해 총 세 파트(1부 ‘고향’, 2부 ‘모국’, 3부 ‘파친코’)로 된 원서의 구성을 그대로 따랐다. 새 출간을 기념해 ‘한국 독자들에게’ 보내는 글에는 한국인 이야기를 계속해서 쓰는 이유를 밝혔다. 작가는 “우리가 매력적이기 때문”이라며, “한국인은 지적으로나, 감성적으로나 깊이 있는 이야기의 주인공이 될 가치가 있는 이들”이기에 앞으로도 한국의 이야기를 젊은 세대들에게 들려주고 싶다며 한국 독자들에게 각별한 애정을 표했다.                                    ",http://www.yes24.com/Product/Goods/111680193
